distance,stellar_magnitude,orbital_radius,eccentricity,mass_earth,radius_earth,Habitable
2623.8970063220227,16.148121346029892,0.5056794697891528,0.10201399267976341,5.960139926797634,2.2867333644478247,1
234.29977081057487,14.820455913204214,0.14087692773186242,0.0,3.5536747541555753,1.704002212863415,1
91.87792511885432,11.653732028765267,0.2604452818198376,0.06130963132872774,3.431573507278503,1.5790691159063748,1
52.10241728090279,8.799014786545575,0.38279802846058997,0.21423187039322905,7.731401080056425,2.6368064572679417,1
981.7807206147969,15.270364867940472,0.2825666862625675,0.265445009030957,11.110626800273794,1.8051801536992331,1
41.0,17.02,0.03119928988289237,0.01,0.7652038516627326,0.9463702635672668,1
545.0,16.363,0.24259535122614534,0.33,3.755856705119944,1.7610551724541772,1
12.0,13.088759424503273,0.036487844711061916,0.2436048423432306,1.6392105195732252,1.157602337682939,1
1127.1806575287867,14.637267134082123,0.4970559849793909,0.013536894070806646,3.3259033664155573,1.631094165221127,1
2697.3032119279906,15.423622878785947,0.6319775134363468,0.0,4.964199530560338,2.0759023245269113,1
24.810981731600155,9.343356352556562,0.38249518190443205,0.36872214458806596,4.727454329000384,2.0014675774881043,1
14.511022864651917,14.269974668856719,0.03806899218134108,0.0,1.0688326714848895,1.0262775571616298,1
14.475088402108293,9.914715523177765,0.11705054950799954,0.13470459690963119,3.900873689356742,1.7691107027817987,1
1346.2742823163653,14.874223150020192,0.5690638908176975,0.02994889225634553,2.5936882550399663,1.4128705311414949,1
176.03817229762643,13.57329079036986,0.16418824017446765,0.04827669798272477,2.541100625648487,1.424669022583146,1
257.5968688107742,15.753919120221859,0.09982645224656331,0.08172640969040113,5.650771323348608,2.2031769225713926,1
963.6732057192294,14.462423385810458,0.2934392940857261,0.0,14.088824732442092,2.0316186608320868,1
1149.8828064318345,15.398402525668153,0.3846877722011346,0.0,3.82,1.78,1
618.557458091009,12.745480168674149,0.726561786141978,0.011744672792136406,25.931879248941065,1.986324658362387,1
900.4245556783312,16.34781987711312,0.22988241244662788,0.0,5.039270386982871,2.093784239456159,1
552.6906742286283,16.08590953146854,0.2950367452490351,0.26440307275581815,3.396892064164426,1.657496330469536,1
41.0,17.02,0.029395421334555076,0.01,0.6974611691656505,0.9219672799588079,1
41.0,17.02,0.044112370617688336,0.0032585484200379623,1.2291089345549293,1.1016281932716812,1
16.0,13.76,0.05982051405485151,0.0,1.2207026311515454,1.0651756577878864,1
1190.9019691405338,16.299656478855088,0.2539511359089701,0.009643397638225526,3.8285088802690224,1.782269034738406,1
603.6820951981011,13.645173992214843,0.6157934588858607,0.022369932001356296,16.823375791837318,1.6793502945488152,1
1079.0453880195867,14.45671825381584,0.5043722607628642,0.042743856516581746,3.857715167514631,1.7900573780039015,1
3205.007995430908,15.540681752886254,0.5516214858520657,0.0,4.998631311355838,2.081419658325001,1
30.377031677021694,10.224734844723866,0.1878028236025641,0.043607782608481305,5.553656780748027,2.1975840480315236,1
958.056917983002,14.623657646237985,0.2629622066628724,0.0,6.942522616712822,2.159474012555269,1
49.0,14.05153922786737,0.09693910378488946,0.09616688266463158,6.397522679786316,1.6688483936605611,1
858.2677246669421,16.253339878298423,0.2768408267038765,0.0,2.6542267946929012,1.4351467060593541,1
120.90580979933766,15.712350453954283,0.10646896980303934,0.0,16.474219024252328,1.4309380788761064,1
231.00330612118805,15.543440800885989,0.11733928621287615,0.24388227974885335,5.572936505720551,2.19961922278231,1
214.0399483397394,13.888000802096194,0.16322766543170492,0.001464772457111404,4.242568806712277,1.891877170919655,1
712.3776193698391,14.708160308485382,0.43842637620600133,0.015749523750938344,4.771622626444033,1.9371274404246919,1
2710.9633671589013,15.404849570885592,0.6404948558849932,0.0012003117107460964,4.952003117107461,2.072550116789103,1
817.8163241505526,16.417803652608413,0.21582238893333916,0.0,3.839379251414216,1.7519474688729277,1
12.0,14.302330715361025,0.02853792551006665,0.09877534672646206,1.2850172042802028,1.0744967430214962,1
138.22221304831197,13.054738250059069,0.18387329232595448,0.0,6.221117420207742,1.5052163349177592,1
32.727531084262765,10.910863765542132,0.22667384548094882,0.030231793974598437,6.415274422877955,2.359058555980269,1
974.8545076951618,14.14142684158473,0.5961144026207089,0.0,27.484575035541617,1.6107527486247148,1
23.835233959896616,10.5211987339333,0.13354193286387173,0.03153362280723693,3.957388805423795,1.8042159749520292,1
102.50063055224264,13.757889386956146,0.12221515680020816,0.05249054171636033,3.882109295001108,1.0048152621571136,1
38.111325250544816,12.365205865860318,0.1955428947370565,0.2244241011982426,5.978158945969771,2.2577990985709735,1
15.594863012141031,13.652638698217373,0.069870171217768,0.029372431619775218,1.398488013846602,1.1081027397571794,1
12.45050197515188,10.62682932844836,0.06864992594032802,0.11516499341616039,2.3718363233517596,1.375925362111178,1
117.09870881150903,13.374735412388725,0.14010811401920137,0.15608269243687561,6.378442672311188,1.8875208557894316,1
2123.2731764175314,14.673162687774273,0.7654398405570928,0.0,4.29443852702883,1.8932994197065864,1
41.0,17.02,0.033596400459344825,0.01,0.8425922749095858,0.9674626953176091,1
71.52708032097617,12.781661783587769,0.17264692306343932,0.10341875903707148,10.045733042031953,2.4389871467987647,1
2030.6280997158624,14.826923592575577,0.5734562137631966,0.0,5.471926018809178,2.198337706125389,1
14.738139371331776,14.192187265318866,0.06449377786357186,0.0,1.2811337107082361,1.0810720905699767,1
132.0083730725201,12.952851982403558,0.16964796606221713,0.119916269274799,6.469465869114603,2.000473495059283,1
125.93240397915973,12.59086778305919,0.1897396082055479,0.017207234305562164,2.1332595579994313,1.3334073480589523,1
1561.362937843203,16.080184579000676,0.3609814120051218,0.0,4.115451588754299,1.8565447116745177,1
981.0,13.965,0.4815220223150599,0.0,35.812639098573676,1.5725278197147354,1
455.5020728840622,14.01458046544137,0.2876584569851215,0.012090863928601626,4.340436074729297,1.8886602538385082,1
39.059249344325565,11.094888248225956,0.12583815874006613,0.08763002622697733,6.221896470957346,2.3120229711347404,1
25.051653117378542,10.463181788506033,0.15985606143038797,0.03701102078252361,3.1422201358576767,1.5709401084985322,1
24.798033571575797,9.363451896914365,0.36827693003916195,0.36517410006183465,4.695083928939492,1.9926628286715418,1
54.206703242572125,11.837472882505804,0.14639220236740552,0.10612553322655545,7.045021329062218,2.496707824621485,1
24.0,10.602,0.13184622833972767,0.022208460754750862,3.5570693169774055,1.6993292558479725,1
1038.0585058630795,14.129043204356353,0.48563780379321836,0.0,19.605868583268755,1.6966066606850314,1
215.17094060455864,14.454250929349024,0.14136181497853303,0.04293448883381665,3.4659541182030695,1.661908743739744,1
12.850729635247315,14.838625099927794,0.029559989380642488,0.0,1.0563804722643548,1.0221268240881183,1
12.0,13.858172575418603,0.030329180560040206,0.15178187371547544,1.411136182288545,1.1037417234292277,1
1182.6807400316336,15.206005603294463,0.42391676734445116,0.03551712476500339,2.523624946077376,1.3893116275849628,1
44.249953476929655,8.65496929477357,0.44745315426416954,0.2289298341976237,7.0035734224173005,2.490974008878356,1
981.2847797050309,14.441151666811756,0.37431575456927346,0.09682509971052447,26.92122300361318,1.6811949262577386,1
215.33387608030725,14.535827290873835,0.13821172911405963,0.048908789611266205,3.3540717581890145,1.6287785303375237,1
411.99193019915134,13.725989372406438,0.22721383480665336,0.023058300459580017,5.368900915967479,2.1720505448974787,1
15.27492935140863,13.567856278123287,0.06676681470866372,0.052567622022874294,1.4288817116161803,1.1145014129718274,1
132.02776493249442,12.951582785168242,0.1697127348745313,0.1197223506750559,6.463532027833974,1.9997126845209805,1
55.53484727513604,13.302391868136766,0.1334637291946685,0.10522566674136853,6.8489713926862335,2.0101232977596624,1
16.160328741777995,10.881212794681401,0.08059326978749251,0.08106885827851996,4.3193011999717426,1.9075539761510807,1
2590.5688493193793,15.148876956509614,0.6958785545612968,0.0,4.720305483965983,2.011414795724262,1
944.024505484912,14.63552223882345,0.2584739506311814,0.0,5.741156955137644,2.2138196572548825,1
19.486322731804368,8.222948409770655,0.38727669845732665,0.3764843030907249,8.302481872578886,2.7533395940937435,1
27.115551617038413,10.19074718655093,0.19482594890060925,0.04596293014198678,4.010089454964653,1.8082884359594176,1
467.00635101395903,14.816702233488998,0.1996119411112064,0.15001465618605933,4.334433534579183,1.8954247889555766,1
59.257616373263176,9.284681941892625,0.3130119422545972,0.15951986355614023,8.380867656695441,2.764774206458788,1
495.3132674594338,15.377913591663624,0.18850168187171623,0.21533830952177035,3.8355983636519357,1.762797977637618,1
85.65005033945766,12.603276686371832,0.1772156238221949,0.07633322146787185,4.133949454012328,1.7714425995822676,1
24.13478853708937,10.392808190437297,0.1918537508657726,0.08661118557753572,3.0369713427234273,1.541656205220772,1
37.2246792731322,13.864999659068655,0.07821025481660937,0.3282025658149424,4.139301149341964,1.8606520945163338,1
969.9731419659291,15.164103942100333,0.242,0.17643473073663618,4.856043711685137,2.020678823335187,1
105.48039916117769,17.370113883137652,0.05207140374587724,0.00779401258233469,22.119783065988038,1.3132213131818906,1
16.0,12.655043871608518,0.05913971461128646,0.031346273145857646,2.3808703355530927,1.3826455728908984,1
251.1020215067025,15.164618014760551,0.1164833759651003,0.0,5.194295974377501,2.098508833314019,1
11.194194207613469,11.42682684802928,0.05045445451349926,0.19961962512152231,1.4466066098272325,1.1197097103806735,1
919.4047357677684,15.261308114520663,0.26620969762647,0.0,4.365150859755602,1.865970991204485,1
981.5228242829238,14.839162201048673,0.4691356413282485,0.17776025619410823,18.85518614331158,1.6452709273157315,1
16.0,11.065330354891948,0.07847559178269722,0.0764445289392355,4.252447950978274,1.8900009505663993,1
1196.5624765023874,16.17359635762676,0.2768616283602206,0.005833646634834029,3.6070718978285576,1.7158298870168258,1
1841.9806354819489,14.012582010853937,0.8520094825157947,0.0,4.201579513322317,1.8666908210029876,1
15.549996810645675,10.750998660471183,0.08202501435209446,0.08675004784031487,4.17724842126961,1.8692495694371662,1
16.0,13.76,0.06922887116788445,0.0,1.3144513853027633,1.088612846325691,1
973.8264437556452,15.315615768471972,0.242,0.2288396350767752,4.620221642154512,1.96919871142458,1
554.4350786527925,15.879504636148006,0.2402872609322106,0.29540471160642723,6.423722207647408,1.6134102886589765,1
48.41528588011278,13.566956491883888,0.13782447580844637,0.1122049341797315,6.440142023759828,1.7082671851395252,1
824.7665870966017,16.81372254311139,0.17390096762410337,0.0,3.149129963345657,1.587424604106356,1
24.881979688758122,9.233167523047397,0.39733375495044726,0.399251266165992,4.904949221895302,2.049746188355522,1
775.8907986774221,14.051643651574004,0.4998657281554612,0.0,10.880201504098636,2.419882198871422,1
12.549335768268989,12.458292261961645,0.04118002739302612,0.2611598721658781,2.1053082858988774,1.2830004565504352,1
133.31989852835156,12.41796523206263,0.19790103075513124,0.01017152521109376,2.4059055979009973,1.4137903244632537,1
1891.1129622776864,16.21299356269679,0.3924434827438199,0.03674534481701423,4.661480579738359,1.981579302618089,1
120.70106236653804,14.305949717563802,0.1240117493053006,0.16334513740597828,11.922033246450379,2.140986431827617,1
41.0,17.02,0.03191764347840248,0.006071806401301921,0.7545004627585308,0.9219514017156045,1
11.127534369656452,11.076638314316806,0.05127495138815473,0.11957488543447849,1.4854480276698225,1.1333813011036828,1
53.948990712565696,13.508086792870156,0.12429934397661493,0.1029868104177398,6.735162862901773,1.9190895339273153,1
1104.3879025002695,14.403697812750288,0.5270927740318231,0.004510060396146333,3.6553827955406586,1.7303893356423903,1
13.76635989381648,14.525021736367856,0.05732690421689654,0.0,1.2203974933635302,1.0664953984072472,1
554.5816581129677,16.01777849445925,0.24311694363854464,0.24827409256586336,2.60773315761148,1.4285471493921063,1
28.81174344224067,9.966849865624232,0.17364305928821577,0.06207828961493781,4.723338117462202,2.0033504958576773,1
1802.7637402048297,13.571111818305795,1.0332288881201588,0.0,3.3500126444477285,1.645582230488182,1
569.4418831192285,15.482373328792505,0.35806515471638467,0.1215251145712869,2.0614013559107196,1.2712035905022872,1
1942.4187692271098,14.004909250341127,0.9499501323817168,0.019175109687860556,3.769377742196514,1.7474388308791968,1
11.75949856719393,10.861770487154063,0.05957474784914695,0.11746833810935356,1.9088640400199335,1.249241403985554,1
14.049396582622393,14.428081670451832,0.04501728880391784,0.0,1.0946295256303322,1.0348765085434442,1
14.167916147644789,13.274497779125868,0.0647311849308417,0.24275111043706554,1.4882458696648648,1.1274812577853282,1
11.450581416700183,12.926831480967738,0.04721191849148902,0.0659302299959779,1.2693313891569467,1.0784593008309873,1
2069.364946670139,14.088181294977826,0.9267055899560646,0.0,3.777337896936107,1.759956772516295,1
952.8373716941542,14.783272734609321,0.24122914290632486,0.0,5.6076028598478675,2.1875248004131294,1
14.76592957871775,10.421690423061454,0.08555331689577013,0.09851105631923375,3.7891351414652865,1.763400493126896,1
2627.65574090307,16.116033622395893,0.5114995735457016,0.09766177369118166,5.9166177369118165,2.277486877378447,1
54.07863359342264,11.836305188645913,0.14587585567606987,0.10597486305108546,7.038994522043418,2.495468185752806,1
414.095538806676,13.637919007818411,0.23926345020887607,0.002733455097553903,5.222371857055545,2.1296135312379874,1
11.499171809998378,11.908691459797437,0.04231209157402368,0.20485920769972427,1.5697184153994486,1.1449420266998864,1
108.30269966293532,13.24439454955077,0.15745567849436906,0.08583781573043878,3.4473502915779086,1.428721504112587,1
41.144475215602284,8.23769493092835,0.5170140959134215,0.24722376078011415,7.231180466940983,2.5371569516929147,1
102.0,13.151,0.14442867725062836,0.05288144897568031,0.9717607021253052,0.9957113061459181,1
28.79687059599667,10.813062306223854,0.20683259494800427,0.0062946554400095155,5.029908575198382,2.027495251052039,1
3199.088751060385,14.741805330934495,0.6384200416624302,0.0,4.975840071965111,2.0736707130012193,1
24.0,10.602,0.15284306796888697,0.02,3.451961650388913,1.6687524801131381,1
14.537498774153471,10.325749485144458,0.08658125551630938,0.10193751838769793,3.6760618932059685,1.7325623345107184,1
420.55605502727855,13.895781237077685,0.22900293066803293,0.04282166544756584,5.273677430116274,2.1480949509726477,1
23.70595639532769,10.55718775464794,0.12300644316904268,0.02470469767475697,3.7464840639496395,1.7547097325570398,1
12.0,14.099079413424242,0.02935762211870059,0.12303167494113984,1.342730536928919,1.0878795447951117,1
119.90513634067395,13.41632156577544,0.14669705539319325,0.17021917338671963,7.492381624225872,2.083557756369301,1
12.0,15.13,0.04412336331032734,0.0,1.109445120346578,1.039815040115526,1
11.927753079323704,14.840289848088055,0.02696282486450162,0.008669630481155502,1.0752864222367036,1.0265022228608667,1
413.9377377436893,17.215441845085103,0.11308368237343466,0.1527436617025306,2.0146328624134964,1.277544003030877,1
626.6796637777725,12.177371007299039,0.7861352374320585,0.030507899481501014,32.94551212464002,2.2520845298682985,1
140.8584222425497,12.37361626422512,0.19920713029011602,0.03141577757450292,3.7613817982576387,1.6532550909469261,1
41.134378093679054,16.971791858892637,0.03945097134242235,0.011444564507049837,1.1287141747924787,1.0549103844088301,1
2349.9792657517023,15.093643153800059,0.6056287661779596,0.0,5.222618417071162,2.1381873006266927,1
1804.4614088650067,13.590222716937502,1.0253840420828457,0.0,3.386876306783001,1.6551538480769896,1
959.9386485189016,14.76954765976321,0.242,0.039965619857061596,5.470154710643223,2.154739655787475,1
39.0,10.914,0.2403023256038222,0.1209173126677284,7.117281653891299,2.5077816847845913,1
121.93940747407979,13.994781110818728,0.13110196301548127,0.17710452748977543,10.795139198587393,2.206183237831177,1
12.296077358555523,12.315099433877817,0.05918135377472167,0.46782375470334,1.9020284623216388,1.234019339638881,1
11.823990094002696,12.421904348524258,0.037569744627560644,0.2600783159804582,1.6801566319609165,1.1676793065801887,1
1091.3226588554699,14.282177644209476,0.5447343241725255,0.0,4.286959793629026,1.774458783718963,1
26.744332192714865,10.239748150561638,0.19699139554249662,0.04286943493929055,3.853991687036601,1.7655982021622096,1
169.95900871060854,13.30664035467628,0.1728239835165739,0.03911631449543751,2.5902394209607014,1.4446553138281364,1
530.2674063857545,16.458822237974623,0.24352186046693414,0.3100747709315532,3.7275791933511457,1.7553191833010586,1
12.770474498767026,11.698383151602865,0.05580281146670972,0.2206572951109676,2.3833462064704674,1.3649138797040863,1
1587.599507598184,16.215499637093227,0.3495617652936884,0.006115546638348832,4.085083468558019,1.8468917264451759,1
49.0,13.771786588477635,0.10045971962805687,0.09664103968054638,6.447309166457369,1.765020475806021,1
38.35194308482323,12.284575795077822,0.2013841169924654,0.3191844553214141,4.838204712590406,2.014440187290095,1
232.78148343032314,16.281691813532635,0.11368842122527782,0.3045469489717717,3.788649066260059,1.7507124802679783,1
18.44465083336231,10.043628027767154,0.08904602296705166,0.09629767222241539,3.169525747207638,1.5877488833292768,1
1256.6873288009476,14.540458957199991,0.6749156526576531,0.0,5.420943014524325,2.1877047365575346,1
542.7345940765538,16.377734422952905,0.168033488702333,0.32693613133304406,2.9436593671095683,1.5256363082622142,1
1964.9615050149812,16.051296528028555,0.4016408237713051,0.0,4.6157124753426,1.98376765678979,1
41.0,17.02,0.03756188202308256,0.01,1.001749395624337,1.0302943082572267,1
26.134208235206327,10.320284512952766,0.20055045196129642,0.03778506862671938,3.59743456290426,1.6954339470487274,1
40.42859969258749,15.275514861469599,0.07030598163004309,0.025713013833563073,2.772071080674076,1.4802826239895275,1
2663.917221257451,15.806475090107446,0.567647613126011,0.05567479643874092,5.496747964387409,2.1882836357066706,1
46.07322259844199,11.231584819589298,0.3065534062293864,0.17711354512889343,6.681039961303109,2.00173775174694,1
971.1433330242129,14.263985564932208,0.40235833256053233,0.0,32.095243467284355,1.6731837626653019,1
274.69538138798106,16.11744490336268,0.08778501819245646,0.0,5.136924585598832,2.0639333057401106,1
981.2392073713332,14.364954724869108,0.6041372912453977,0.08133050625328736,27.613276373230843,1.517643317099939,1
12.0,12.704376544587598,0.053948129841924757,0.5290454450076431,1.6389373821783195,1.1597478533982453,1
275.0981035626609,16.734694928077953,0.09440434410276208,0.0,2.1140094489957573,1.310087275946722,1
2528.7966581605815,15.242990021809458,0.6236434551529805,0.0,5.083021196231517,2.1045067013130008,1
24.0,10.602,0.12888001139680164,0.02125161657961343,3.6623221762425224,1.7299482694523702,1
15.85683902646418,13.809032633436019,0.04564989365926246,0.0,1.0810737073015186,1.0303579024338396,1
1314.5992297811777,14.899427578717152,0.603377422035016,0.0,5.110092369556915,2.1089275183123686,1
61.50513079420542,8.238542854445662,0.46103771051647346,0.11667350772560722,9.000903019780154,2.8852901113997875,1
82.1032870401043,12.484460115843493,0.16712802707822635,0.09316118826649283,4.566319647055907,1.8692767929914638,1
981.5862317919327,14.945179556111514,0.3185471184924462,0.19931880925712592,17.310930473184783,1.756557947983181,1
883.5723769055184,16.050226314198383,0.29172291994255706,0.05150524265410556,2.7793478923337847,1.4696835635908487,1
981.83792701497,15.366013969029899,0.31914674087426353,0.28489518508981176,9.124813777725333,1.7870671567365155,1
102.80366011560591,13.16290878171307,0.16255478789280178,0.045844800840770306,1.5301851403044262,1.1183582116247452,1
41.0,17.02,0.02975992033344166,0.0069503581704227786,0.6725315826995548,0.8919927863885833,1
23.707196458419716,10.557376740263166,0.205861508216981,0.02468485666528454,2.711126534580051,1.4535136424989634,1
394.3633220204265,13.862248637208296,0.21301163139907567,0.0,5.156386319281439,2.1138038327058037,1
1032.6099407368374,14.113378579618407,0.48003843016794623,0.0,21.171358099005126,1.6883365171898426,1
11.87038095148324,14.610227615447792,0.04498698095713883,0.01555428582201121,1.1475895240698606,1.0490733333961733,1
11.995212614758827,12.692435931318947,0.035069895824521115,0.2891861445090007,1.7383722890180016,1.1796648830331178,1
168.91947331677343,13.85311016228759,0.17387133503121685,0.2768830368530383,4.267511331695943,1.8977006729408348,1
183.87476528348864,14.86442023905902,0.1523689485812952,0.4430529475943183,5.148188594837224,2.1183743144052545,1
53.72558297412745,13.537064090708764,0.12300831008107531,0.10267141125759169,6.719130072260911,1.9062651412430593,1
765.5477622571902,15.317676563486549,0.37176764556676345,0.0,13.094801713056626,1.8190588331320454,1
1000.7492856360228,14.021779196203566,0.4472959176491627,0.0,30.32560703779274,1.6399765942689633,1
2430.4921159421583,15.79746952760922,0.4758548586774504,0.0,5.362816728481586,2.173029408550193,1
63.768347267459916,11.332690281509315,0.2112520460726797,0.13394782957837553,7.739478295783755,2.6384013842854603,1
59.53044603764605,8.799353325308521,0.40803717165042,0.1140405947168614,8.653358502625704,2.815970777705527,1
13.163064944196837,13.008212210212161,0.05158664024079156,0.37589389489391906,1.4771709078124426,1.1222003893136028,1
11.731930277681537,14.05504041350296,0.031740901224570524,0.03216836667821568,1.1438244028114624,1.0441262750086617,1
37.68445266250192,13.062288802134363,0.1410440714216203,0.2649769970623175,5.2183257392534195,2.093476630166802,1
11.37558856246146,11.713429928689106,0.05125258967483042,0.2739913106091983,1.4901412549907502,1.128779428123073,1
88.35395270917459,11.1324623204808,0.27548796401540027,0.08154639045919801,3.9142163089867537,1.6783484616136715,1
136.33236887104147,12.669846457390335,0.18409011202927855,0.07667631128958519,5.146338288752355,1.830828005897994,1
106.18277384531247,13.053103174048996,0.14153895190690843,0.05402460879241076,1.0153940608471068,1.0104633454463166,1
28.960840582628474,9.947169043093043,0.18406176326800056,0.061340338188570626,4.786033464995273,2.020496667002275,1
2196.366039159853,13.693379679511164,1.008435082560732,0.0,3.398576339442403,1.6599520936392835,1
11.027653156505343,11.16369198727844,0.0497216738886235,0.13133779416719044,1.4066367575612821,1.1113826578252672,1
22.30169297989111,9.769150237338602,0.21304499118210105,0.13888149140762215,5.422267021590532,2.122677229023892,1
3703.258220434449,14.749521372960084,0.6686603595584584,0.0,4.744358811197469,2.0158824833627724,1
52.13077671651259,12.768283875779108,0.18592898496989296,0.10100924274642015,7.018678450168569,1.9142381497147136,1
609.9078301637812,13.036834303162674,0.659414716793014,0.09200462273280202,26.788385651237036,2.1038140665723435,1
37.96021561429037,12.611967901863828,0.08983132219031817,0.21477412628515585,5.152258737148442,2.083760981466587,1
822.861109539586,15.032650457755198,0.39202869321460876,0.0,5.257106234969358,2.0666181917803734,1
43.98226869300055,11.350446737506847,0.21752554679650993,0.12007092522799781,7.181347579331958,2.5233723174128975,1
47.68062929435318,12.834398924940745,0.1907512352653843,0.13256541669935465,6.515706701152244,1.8003228038634278,1
24.47608398596823,9.863117653777305,0.28263834026754975,0.22995527410665745,3.8902099649205804,1.7737371104583977,1
39.0926239599683,15.665763011577495,0.05008684458835412,0.157358523302615,2.598465102811229,1.463267651015555,1
16.751561759251537,10.664427354941104,0.0827810290298171,0.08501041172834357,4.021713914510061,1.824781353704785,1
901.941085470247,15.543413234711394,0.27745552078509367,0.0,3.7683162177194314,1.713595844652485,1
2509.6473405351544,15.967896349373754,0.477990877331544,0.03331952895368186,5.559004317982186,2.2104983729191567,1
52.80444386911316,12.290049663989121,0.16346137246875997,0.12728098292381934,7.10707149498607,2.0892463708122566,1
47.81225319098151,11.006087106047797,0.20592923365145355,0.13223884195907326,6.850903434672221,2.4574782135670854,1
818.3322108761533,16.47233063651864,0.2096048323969692,0.0,3.759304659657937,1.7332109115962637,1
1135.1200038603913,14.718625782133714,0.4865933414473457,0.016681189647679742,3.211136577859689,1.596506913875523,1
114.6099706675681,13.337856838073964,0.15160711810825503,0.13170887758231348,5.646294319102152,1.7847010126726948,1
1011.0282376702044,14.051331183301837,0.6708395803018844,0.0,26.640353120027033,1.5092004280176394,1
1819.4620472616516,14.696733404729596,0.5760915540126094,0.0,5.551576440948663,2.217788900788266,1
124.78421078427795,13.42567340416901,0.1455192640194883,0.1921578921572206,8.680034244748695,2.2839026661950315,1
632.7291355440965,11.867369187451407,0.8340122945910372,0.008326503004979328,35.18980602578822,2.3123771423044324,1
366.4269120091517,14.16117508673193,0.18870438237294007,0.0,5.53702556090136,2.2013496049413326,1
2545.874569907062,16.048584269338455,0.48373077601124875,0.05919612136218692,5.721321124908263,2.241950194782949,1
39.90497312522451,16.242530918909402,0.04869975838867915,0.0903397171689781,2.0543942493808856,1.320903459804405,1
53.72615469357392,10.718738269456578,0.19398175588675043,0.13675898095001937,7.482666789071788,2.5845657786360157,1
910.4840360840481,16.103984238783877,0.25071009021012003,0.0,8.064829679449794,2.062025409717641,1
11.964780195424593,12.644352708770857,0.035514209146800944,0.2840126332221808,1.7280252664443616,1.1775346136797213,1
39.0,10.914,0.16151891187731418,0.09903303107703172,6.6095663209871365,2.402150634402617,1
54.95336956506871,10.44056956525109,0.21179000724421937,0.14630398550609003,7.659931159398814,2.620465904343477,1
41.0,17.02,0.034586064777721734,0.01,0.8923911772585974,0.9921870235081403,1
13.558208473681827,10.250209118948177,0.08319780462102133,0.11147263842106057,3.1139996773668246,1.5790048868416684,1
56.29555705695532,7.403927297295633,0.5532145405408735,0.179534331832618,8.62052743242161,2.811517952655527,1
20.3399434125221,8.807108249500839,0.31474758165329925,0.27620396112345297,7.296181213830163,2.5300619911820106,1
30.628664986942624,10.794886145952214,0.21749183880775125,0.027850125979303086,6.044299748041394,2.2826587755541956,1
11.178696522301896,11.402340505236994,0.05038626469812834,0.19326557414377732,1.4428871653524549,1.1189348261150949,1
952.0063509866724,15.900488511585435,0.23820333556793322,0.21091340930972916,4.492073114342546,1.9549166108016698,1
127.7189074258435,14.666719260328438,0.13692351619352047,0.0,12.440160611632658,1.4601626818529603,1
270.1119925812459,15.851942154903897,0.09124666872743169,0.001808904001165762,5.632772855235848,2.1899237009641217,1
105.93621717582822,17.990344874990996,0.040085723330121795,0.00019134847251534913,25.27177610030399,1.3689834225918578,1
879.2359628035967,15.910188293172666,0.29207662175504645,0.0,2.992349937573473,1.5154874117148995,1
12.0,13.236760284532966,0.032835287741389683,0.22594218826561308,1.5875865858733553,1.1446577590430969,1
1820.461614053177,13.770339312484335,0.951447855822843,0.0,3.73430933372613,1.74536452875696,1
11.769247119032755,14.20468094732135,0.045522990269126394,0.027690345716069348,1.176918335480501,1.0561527016677072,1
1960.3690379839118,16.053023609647077,0.4010049437208494,0.0,4.608941530360895,1.9820503881350098,1
979.3508445197983,14.01502438289945,0.7077244927772053,0.0,34.36782373258937,1.4248001132838608,1
1647.4800360030417,14.645932564480898,0.6068366458714562,0.0,5.514534161600655,2.2093220940801497,1
488.07794883017505,15.23446656511893,0.19134149191624084,0.19864142037732707,3.963101880754957,1.7966977222642149,1
545.0,16.363,0.17444973439120096,0.33,3.018933174230429,1.5471096312281891,1
41.0,17.02,0.03962470603062898,0.0040985744990733874,1.063199664008284,1.0433397929693662,1
53.16249868735117,12.312950579315684,0.21566321216946072,0.10265999789976188,7.229149732219638,2.0062588079231007,1
47.3288281146051,12.483602891420519,0.21609599740066365,0.14231533510951566,6.551891965354903,1.8444049994052036,1
104.35924125892777,13.095782520058904,0.13825225150716267,0.05662965534438891,0.9293376505257847,0.9854114811047933,1
1215.1665646766892,15.758655444713844,0.38669667049718176,0.0,4.324278778094304,1.9084188192662515,1
117.67334157713343,13.383250425188432,0.1403405790925676,0.15973944639994,6.590064248087955,1.9230872284243308,1
571.1459633719991,15.420976319685327,0.3712467166716402,0.10699031241530166,1.9987513466176794,1.2531603878258917,1
16.0,11.174524656498868,0.07948437841478972,0.07334681825535128,4.147179093703349,1.8609732393992693,1
981.9747744225104,15.594822834437483,0.24666673183556553,0.33142330365355527,4.924191410366646,1.8536936056276143,1
15.802858963705766,13.827520804930774,0.04563100063729702,0.0,1.0814785577722068,1.0304928525907355,1
272.9963232655384,15.999077187499179,0.08926319875898155,0.0,5.3912169512577455,2.1287789916885482,1
102.0,13.151,0.15589138138197595,0.04505707755496523,1.140767124812751,1.0426575346702087,1
20.21087946154555,10.024538029939542,0.1068179732349689,0.08304768753836234,2.8439865804612694,1.4954694464614535,1
37.00029479773242,14.18020930639002,0.05365949663287189,0.329975679187075,3.999802559218709,1.8299483366973928,1
11.7457599108204,12.298300659096231,0.038711905302022155,0.24677918483946804,1.653558369678936,1.162203193757428,1
